,0
659,http://www.yelp.com/biz/peking-duck-house-new-york-2?osq=Chinese+restaurants
660,http://www.yelp.com/biz/mapo-tofu-new-york?osq=Chinese+restaurants
661,http://www.yelp.com/biz/little-tong-noodle-shop-new-york-5?osq=Chinese+restaurants
662,http://www.yelp.com/biz/auntie-guans-kitchen-new-york-4?osq=Chinese+restaurants
663,http://www.yelp.com/biz/homes-kitchen-chinese-restaurant-new-york-2?osq=Chinese+restaurants
664,http://www.yelp.com/biz/east-palace-new-york?osq=Chinese+restaurants
665,http://www.yelp.com/biz/minigrow-new-york-2?osq=Chinese+restaurants
666,http://www.yelp.com/biz/shanghai-mong-new-york?osq=Chinese+restaurants
667,http://www.yelp.com/biz/hot-kitchen-new-york-2?osq=Chinese+restaurants
668,http://www.yelp.com/biz/the-chinese-club-nyc-desiwala-chinese-new-york?osq=Chinese+restaurants
669,http://www.yelp.com/biz/dadong-new-york-new-york?osq=Chinese+restaurants
670,http://www.yelp.com/biz/hong-kong-chinese-restaurant-new-york-2?osq=Chinese+restaurants
671,http://www.yelp.com/biz/six-happiness-new-york-2?osq=Chinese+restaurants
672,http://www.yelp.com/biz/dong-chun-hong-new-york?osq=Chinese+restaurants
673,http://www.yelp.com/biz/hui-restaurant-and-bar-new-york?osq=Chinese+restaurants
674,http://www.yelp.com/biz/xian-famous-foods-new-york-15?osq=Chinese+restaurants
675,http://www.yelp.com/biz/shanghai-new-york?osq=Chinese+restaurants
676,http://www.yelp.com/biz/tri-dim-shanghai-new-york-2?osq=Chinese+restaurants
677,http://www.yelp.com/biz/pig-heaven-new-york-3?osq=Chinese+restaurants
678,http://www.yelp.com/biz/china-1-kitchen-new-york?osq=Chinese+restaurants
679,http://www.yelp.com/biz/dun-huang-grand-central-new-york-4?osq=Chinese+restaurants
680,http://www.yelp.com/biz/radiance-new-york-2?osq=Chinese+restaurants
681,http://www.yelp.com/biz/friendly-restaurant-long-island-city-2?osq=Chinese+restaurants
682,http://www.yelp.com/biz/pengs-noodle-folk-new-york-2?osq=Chinese+restaurants
683,http://www.yelp.com/biz/corgi-delight-long-island-city?osq=Chinese+restaurants
684,http://www.yelp.com/biz/ahana-new-york?osq=Chinese+restaurants
685,http://www.yelp.com/biz/jasmine-restaurant-new-york?osq=Chinese+restaurants
686,http://www.yelp.com/biz/joes-shanghai-new-york-4?osq=Chinese+restaurants
687,http://www.yelp.com/biz/land-of-plenty-new-york?osq=Chinese+restaurants
688,http://www.yelp.com/biz/fatimas-halal-kitchen-astoria?osq=Chinese+restaurants
689,http://www.yelp.com/biz/spice-symphony-new-york-3?osq=Chinese+restaurants
690,http://www.yelp.com/biz/han-dynasty-new-york-4?osq=Chinese+restaurants
691,http://www.yelp.com/biz/china-xiang-new-york-3?osq=Chinese+restaurants
692,http://www.yelp.com/biz/xian-famous-foods-new-york-6?osq=Chinese+restaurants
693,http://www.yelp.com/biz/hunan-delight-new-york?osq=Chinese+restaurants
694,http://www.yelp.com/biz/china-jade-new-york-2?osq=Chinese+restaurants
695,http://www.yelp.com/biz/caf%C3%A9-china-new-york-2?osq=Chinese+restaurants
696,http://www.yelp.com/biz/chengdu-house-new-york?osq=Chinese+restaurants
697,http://www.yelp.com/biz/dim-sum-palace-new-york-8?osq=Chinese+restaurants
698,http://www.yelp.com/biz/grand-sichuan-eastern-new-york?osq=Chinese+restaurants
699,http://www.yelp.com/biz/zest-szechuan-new-york?osq=Chinese+restaurants
700,http://www.yelp.com/biz/szechuan-garden-new-york?osq=Chinese+restaurants
701,http://www.yelp.com/biz/little-tong-noodle-shop-new-york-5?osq=Chinese+restaurants
702,http://www.yelp.com/biz/ko-sing-restaurant-liverpool?osq=Chinese+restaurants
703,http://www.yelp.com/biz/joes-shanghai-new-york-2?osq=Chinese+restaurants
704,http://www.yelp.com/biz/shu-jiao-fu-zhou-cuisine-restaurant-new-york?osq=Chinese+restaurants
705,http://www.yelp.com/biz/nyonya-new-york?osq=Chinese+restaurants
706,http://www.yelp.com/biz/wah-fung-no-1-fast-food-new-york-3?osq=Chinese+restaurants
707,http://www.yelp.com/biz/joe-s-steam-rice-roll-new-york-2?osq=Chinese+restaurants
708,http://www.yelp.com/biz/chow-house-new-york?osq=Chinese+restaurants
709,http://www.yelp.com/biz/han-dynasty-new-york?osq=Chinese+restaurants
710,http://www.yelp.com/biz/pinch-chinese-new-york-2?osq=Chinese+restaurants
711,http://www.yelp.com/biz/uncle-teds-modern-chinese-cuisine-new-york?osq=Chinese+restaurants
712,http://www.yelp.com/biz/zhen-wei-fang-new-york?osq=Chinese+restaurants
713,http://www.yelp.com/biz/china-blue-new-york?osq=Chinese+restaurants
714,http://www.yelp.com/biz/21-shanghai-house-new-york-4?osq=Chinese+restaurants
715,http://www.yelp.com/biz/shanghai-21-new-york-2?osq=Chinese+restaurants
716,http://www.yelp.com/biz/new-york-canton-lounge-new-york?osq=Chinese+restaurants
717,http://www.yelp.com/biz/chinese-food-cart-new-york?osq=Chinese+restaurants
718,http://www.yelp.com/biz/gala-bbq-new-york-2?osq=Chinese+restaurants
719,http://www.yelp.com/biz/macao-trading-co-new-york-4?osq=Chinese+restaurants
720,http://www.yelp.com/biz/xian-famous-foods-new-york-16?osq=Chinese+restaurants
721,http://www.yelp.com/biz/mooncake-foods-new-york?osq=Chinese+restaurants
722,http://www.yelp.com/biz/the-dumpling-shop-new-york-2?osq=Chinese+restaurants
723,http://www.yelp.com/biz/tiny-shanghai-new-york?osq=Chinese+restaurants
724,http://www.yelp.com/biz/88-lan-zhou-handmade-noodles-new-york?osq=Chinese+restaurants
725,http://www.yelp.com/biz/szechuan-mountain-house-new-york-2?osq=Chinese+restaurants
726,http://www.yelp.com/biz/tipsy-shanghai-new-york-2?osq=Chinese+restaurants
727,http://www.yelp.com/biz/spicy-village-new-york?osq=Chinese+restaurants
728,http://www.yelp.com/biz/junzi-kitchen-new-york-7?osq=Chinese+restaurants
729,http://www.yelp.com/biz/noodle-village-new-york?osq=Chinese+restaurants
730,http://www.yelp.com/biz/hunan-bistro-new-york?osq=Chinese+restaurants
731,http://www.yelp.com/biz/pinch-chinese-new-york-2?osq=Chinese+restaurants
732,http://www.yelp.com/biz/china-blue-new-york?osq=Chinese+restaurants
733,http://www.yelp.com/biz/chow-house-new-york?osq=Chinese+restaurants
734,http://www.yelp.com/biz/mooncake-foods-new-york?osq=Chinese+restaurants
735,http://www.yelp.com/biz/uncle-teds-modern-chinese-cuisine-new-york?osq=Chinese+restaurants
736,http://www.yelp.com/biz/wah-fung-no-1-fast-food-new-york-3?osq=Chinese+restaurants
737,http://www.yelp.com/biz/raku-new-york-6?osq=Chinese+restaurants
738,http://www.yelp.com/biz/junzi-kitchen-new-york-7?osq=Chinese+restaurants
739,http://www.yelp.com/biz/new-york-canton-lounge-new-york?osq=Chinese+restaurants
740,http://www.yelp.com/biz/nyonya-new-york?osq=Chinese+restaurants
741,http://www.yelp.com/biz/decoy-new-york?osq=Chinese+restaurants
742,http://www.yelp.com/biz/the-rice-noodle-new-york?osq=Chinese+restaurants
743,http://www.yelp.com/biz/tipsy-shanghai-new-york-2?osq=Chinese+restaurants
744,http://www.yelp.com/biz/zhen-wei-fang-new-york?osq=Chinese+restaurants
745,http://www.yelp.com/biz/niu-noodle-house-new-york-9?osq=Chinese+restaurants
746,http://www.yelp.com/biz/lumos-kitchen-new-york-8?osq=Chinese+restaurants
747,http://www.yelp.com/biz/88-lan-zhou-handmade-noodles-new-york?osq=Chinese+restaurants
748,http://www.yelp.com/biz/king-wok-new-york?osq=Chinese+restaurants
749,http://www.yelp.com/biz/spicy-village-new-york?osq=Chinese+restaurants
750,http://www.yelp.com/biz/hao-noodle-and-tea-by-madam-zhus-kitchen-new-york?osq=Chinese+restaurants
751,http://www.yelp.com/biz/macao-trading-co-new-york-4?osq=Chinese+restaurants
752,http://www.yelp.com/biz/ko-sing-restaurant-liverpool?osq=Chinese+restaurants
753,http://www.yelp.com/biz/mr-chow-new-york-2?osq=Chinese+restaurants
754,http://www.yelp.com/biz/xian-famous-foods-new-york-25?osq=Chinese+restaurants
755,http://www.yelp.com/biz/laoma-spicy-new-york?osq=Chinese+restaurants
756,http://www.yelp.com/biz/99-favor-taste-new-york-12?osq=Chinese+restaurants
757,http://www.yelp.com/biz/shanghai-asian-cuisine-new-york-2?osq=Chinese+restaurants
758,http://www.yelp.com/biz/bite-of-hong-kong-%E6%B3%B0%E4%BB%81%E8%BB%92-new-york?osq=Chinese+restaurants
759,http://www.yelp.com/biz/tiny-shanghai-new-york?osq=Chinese+restaurants
760,http://www.yelp.com/biz/decoy-new-york?osq=Chinese+restaurants
761,http://www.yelp.com/biz/the-rice-noodle-new-york?osq=Chinese+restaurants
762,http://www.yelp.com/biz/tipsy-shanghai-new-york-2?osq=Chinese+restaurants
763,http://www.yelp.com/biz/zhen-wei-fang-new-york?osq=Chinese+restaurants
764,http://www.yelp.com/biz/niu-noodle-house-new-york-9?osq=Chinese+restaurants
765,http://www.yelp.com/biz/lumos-kitchen-new-york-8?osq=Chinese+restaurants
766,http://www.yelp.com/biz/88-lan-zhou-handmade-noodles-new-york?osq=Chinese+restaurants
767,http://www.yelp.com/biz/king-wok-new-york?osq=Chinese+restaurants
768,http://www.yelp.com/biz/spicy-village-new-york?osq=Chinese+restaurants
769,http://www.yelp.com/biz/hao-noodle-and-tea-by-madam-zhus-kitchen-new-york?osq=Chinese+restaurants
770,http://www.yelp.com/biz/macao-trading-co-new-york-4?osq=Chinese+restaurants
771,http://www.yelp.com/biz/ko-sing-restaurant-liverpool?osq=Chinese+restaurants
772,http://www.yelp.com/biz/mr-chow-new-york-2?osq=Chinese+restaurants
773,http://www.yelp.com/biz/xian-famous-foods-new-york-25?osq=Chinese+restaurants
774,http://www.yelp.com/biz/laoma-spicy-new-york?osq=Chinese+restaurants
775,http://www.yelp.com/biz/99-favor-taste-new-york-12?osq=Chinese+restaurants
776,http://www.yelp.com/biz/shanghai-asian-cuisine-new-york-2?osq=Chinese+restaurants
777,http://www.yelp.com/biz/bite-of-hong-kong-%E6%B3%B0%E4%BB%81%E8%BB%92-new-york?osq=Chinese+restaurants
778,http://www.yelp.com/biz/tiny-shanghai-new-york?osq=Chinese+restaurants
779,http://www.yelp.com/biz/joe-s-steam-rice-roll-new-york-2?osq=Chinese+restaurants
780,http://www.yelp.com/biz/big-wong-new-york?osq=Chinese+restaurants
781,http://www.yelp.com/biz/christophers-golden-woks-new-york?osq=Chinese+restaurants
782,http://www.yelp.com/biz/xian-famous-foods-new-york-16?osq=Chinese+restaurants
783,http://www.yelp.com/biz/dumpling-kingdom-new-york?osq=Chinese+restaurants
784,http://www.yelp.com/biz/cheong-fun-cart-new-york?osq=Chinese+restaurants
785,http://www.yelp.com/biz/fay-da-bakery-new-york-10?osq=Chinese+restaurants
786,http://www.yelp.com/biz/may-wah-fast-food-new-york-3?osq=Chinese+restaurants
787,http://www.yelp.com/biz/bo-ky-restaurant-new-york?osq=Chinese+restaurants
788,http://www.yelp.com/biz/august-gatherings-new-york-2?osq=Chinese+restaurants
789,http://www.yelp.com/biz/macao-trading-co-new-york-4?osq=Chinese+restaurants
790,http://www.yelp.com/biz/ko-sing-restaurant-liverpool?osq=Chinese+restaurants
791,http://www.yelp.com/biz/mr-chow-new-york-2?osq=Chinese+restaurants
792,http://www.yelp.com/biz/xian-famous-foods-new-york-25?osq=Chinese+restaurants
793,http://www.yelp.com/biz/laoma-spicy-new-york?osq=Chinese+restaurants
794,http://www.yelp.com/biz/99-favor-taste-new-york-12?osq=Chinese+restaurants
795,http://www.yelp.com/biz/shanghai-asian-cuisine-new-york-2?osq=Chinese+restaurants
796,http://www.yelp.com/biz/bite-of-hong-kong-%E6%B3%B0%E4%BB%81%E8%BB%92-new-york?osq=Chinese+restaurants
797,http://www.yelp.com/biz/tiny-shanghai-new-york?osq=Chinese+restaurants
798,http://www.yelp.com/biz/joe-s-steam-rice-roll-new-york-2?osq=Chinese+restaurants
799,http://www.yelp.com/biz/big-wong-new-york?osq=Chinese+restaurants
800,http://www.yelp.com/biz/christophers-golden-woks-new-york?osq=Chinese+restaurants
801,http://www.yelp.com/biz/xian-famous-foods-new-york-16?osq=Chinese+restaurants
802,http://www.yelp.com/biz/dumpling-kingdom-new-york?osq=Chinese+restaurants
803,http://www.yelp.com/biz/cheong-fun-cart-new-york?osq=Chinese+restaurants
804,http://www.yelp.com/biz/fay-da-bakery-new-york-10?osq=Chinese+restaurants
805,http://www.yelp.com/biz/may-wah-fast-food-new-york-3?osq=Chinese+restaurants
806,http://www.yelp.com/biz/bo-ky-restaurant-new-york?osq=Chinese+restaurants
807,http://www.yelp.com/biz/august-gatherings-new-york-2?osq=Chinese+restaurants
808,http://www.yelp.com/biz/kong-kee-new-york?osq=Chinese+restaurants
809,http://www.yelp.com/biz/redfarm-new-york?osq=Chinese+restaurants
810,http://www.yelp.com/biz/traditional-chinese-food-cart-new-york-2?osq=Chinese+restaurants
811,http://www.yelp.com/biz/rice-noodle-cart-new-york-2?osq=Chinese+restaurants
812,http://www.yelp.com/biz/hello-saigon-new-york?osq=Chinese+restaurants
813,http://www.yelp.com/biz/best-fuzhou-restaurant-new-york?osq=Chinese+restaurants
814,http://www.yelp.com/biz/mr-jones-supper-club-new-york?osq=Chinese+restaurants
815,http://www.yelp.com/biz/jing-fong-restaurant-new-york?osq=Chinese+restaurants
816,http://www.yelp.com/biz/zongzi-lady-new-york?osq=Chinese+restaurants
817,http://www.yelp.com/biz/peppercorn-kitchen-new-york-2?osq=Chinese+restaurants
818,http://www.yelp.com/biz/china-blue-new-york?osq=Chinese+restaurants
819,http://www.yelp.com/biz/joes-shanghai-new-york-2?osq=Chinese+restaurants
820,http://www.yelp.com/biz/macao-trading-co-new-york-4?osq=Chinese+restaurants
821,http://www.yelp.com/biz/wah-fung-no-1-fast-food-new-york-3?osq=Chinese+restaurants
822,http://www.yelp.com/biz/shu-jiao-fu-zhou-cuisine-restaurant-new-york?osq=Chinese+restaurants
823,http://www.yelp.com/biz/mr-chow-new-york-2?osq=Chinese+restaurants
824,http://www.yelp.com/biz/shanghai-21-new-york-2?osq=Chinese+restaurants
825,http://www.yelp.com/biz/new-york-canton-lounge-new-york?osq=Chinese+restaurants
826,http://www.yelp.com/biz/chow-house-new-york?osq=Chinese+restaurants
827,http://www.yelp.com/biz/nyonya-new-york?osq=Chinese+restaurants
828,http://www.yelp.com/biz/21-shanghai-house-new-york-4?osq=Chinese+restaurants
829,http://www.yelp.com/biz/han-dynasty-new-york?osq=Chinese+restaurants
830,http://www.yelp.com/biz/brooklyn-chop-house-new-york-3?osq=Chinese+restaurants
831,http://www.yelp.com/biz/noodle-village-new-york?osq=Chinese+restaurants
832,http://www.yelp.com/biz/88-lan-zhou-handmade-noodles-new-york?osq=Chinese+restaurants
833,http://www.yelp.com/biz/kong-sihk-tong-new-york-2?osq=Chinese+restaurants
834,http://www.yelp.com/biz/fishmarket-restaurant-new-york?osq=Chinese+restaurants
835,http://www.yelp.com/biz/uncle-teds-modern-chinese-cuisine-new-york?osq=Chinese+restaurants
836,http://www.yelp.com/biz/clay-pot-nyc-new-york-3?osq=Chinese+restaurants
837,http://www.yelp.com/biz/uluh-new-york?osq=Chinese+restaurants
838,http://www.yelp.com/biz/dian-kitchen-new-york-2?osq=Chinese+restaurants
839,http://www.yelp.com/biz/new-china-red-new-york?osq=Chinese+restaurants
840,http://www.yelp.com/biz/zhen-wei-fang-new-york?osq=Chinese+restaurants
841,http://www.yelp.com/biz/pinch-chinese-new-york-2?osq=Chinese+restaurants
842,http://www.yelp.com/biz/joe-s-steam-rice-roll-new-york-2?osq=Chinese+restaurants
843,http://www.yelp.com/biz/hop-lee-restaurant-new-york?osq=Chinese+restaurants
844,http://www.yelp.com/biz/old-xian-new-york-4?osq=Chinese+restaurants
845,http://www.yelp.com/biz/silky-kitchen-new-york-3?osq=Chinese+restaurants
846,http://www.yelp.com/biz/tiny-shanghai-new-york?osq=Chinese+restaurants
847,http://www.yelp.com/biz/joes-shanghai-new-york-2?osq=Chinese+restaurants
848,http://www.yelp.com/biz/sun-hing-lung-co-new-york-3?osq=Chinese+restaurants
849,http://www.yelp.com/biz/shu-jiao-fu-zhou-cuisine-restaurant-new-york?osq=Chinese+restaurants
850,http://www.yelp.com/biz/wah-fung-no-1-fast-food-new-york-3?osq=Chinese+restaurants
851,http://www.yelp.com/biz/21-shanghai-house-new-york-4?osq=Chinese+restaurants
852,http://www.yelp.com/biz/shanghai-21-new-york-2?osq=Chinese+restaurants
853,http://www.yelp.com/biz/fishmarket-restaurant-new-york?osq=Chinese+restaurants
854,http://www.yelp.com/biz/new-york-canton-lounge-new-york?osq=Chinese+restaurants
855,http://www.yelp.com/biz/88-lan-zhou-handmade-noodles-new-york?osq=Chinese+restaurants
856,http://www.yelp.com/biz/kings-kitchen-new-york-4?osq=Chinese+restaurants
857,http://www.yelp.com/biz/noodle-village-new-york?osq=Chinese+restaurants
858,http://www.yelp.com/biz/spicy-village-new-york?osq=Chinese+restaurants
859,http://www.yelp.com/biz/mei-yu-spring-new-york?osq=Chinese+restaurants
860,http://www.yelp.com/biz/kong-sihk-tong-new-york-2?osq=Chinese+restaurants
861,http://www.yelp.com/biz/hop-lee-restaurant-new-york?osq=Chinese+restaurants
862,http://www.yelp.com/biz/nyonya-new-york?osq=Chinese+restaurants
863,http://www.yelp.com/biz/first-wok-brooklyn?osq=Chinese+restaurants
864,http://www.yelp.com/biz/tasty-hand-pulled-noodles-new-york?osq=Chinese+restaurants
865,http://www.yelp.com/biz/forever-taste-new-york?osq=Chinese+restaurants
866,http://www.yelp.com/biz/hop-kee-new-york?osq=Chinese+restaurants
867,http://www.yelp.com/biz/shanghai-asian-cuisine-new-york-2?osq=Chinese+restaurants
868,http://www.yelp.com/biz/99-favor-taste-new-york-12?osq=Chinese+restaurants
869,http://www.yelp.com/biz/wus-wonton-king-new-york?osq=Chinese+restaurants
870,http://www.yelp.com/biz/food-king-new-york?osq=Chinese+restaurants
871,http://www.yelp.com/biz/clay-pot-nyc-new-york-3?osq=Chinese+restaurants
872,http://www.yelp.com/biz/new-arping-restaurant-new-york?osq=Chinese+restaurants
873,http://www.yelp.com/biz/old-xian-new-york-4?osq=Chinese+restaurants
874,http://www.yelp.com/biz/bite-of-hong-kong-%E6%B3%B0%E4%BB%81%E8%BB%92-new-york?osq=Chinese+restaurants
875,http://www.yelp.com/biz/zhen-wei-fang-new-york?osq=Chinese+restaurants
876,http://www.yelp.com/biz/noodle-village-new-york?osq=Chinese+restaurants
877,http://www.yelp.com/biz/spicy-village-new-york?osq=Chinese+restaurants
878,http://www.yelp.com/biz/mei-yu-spring-new-york?osq=Chinese+restaurants
879,http://www.yelp.com/biz/kong-sihk-tong-new-york-2?osq=Chinese+restaurants
880,http://www.yelp.com/biz/hop-lee-restaurant-new-york?osq=Chinese+restaurants
881,http://www.yelp.com/biz/nyonya-new-york?osq=Chinese+restaurants
882,http://www.yelp.com/biz/first-wok-brooklyn?osq=Chinese+restaurants
883,http://www.yelp.com/biz/tasty-hand-pulled-noodles-new-york?osq=Chinese+restaurants
884,http://www.yelp.com/biz/forever-taste-new-york?osq=Chinese+restaurants
885,http://www.yelp.com/biz/hop-kee-new-york?osq=Chinese+restaurants
886,http://www.yelp.com/biz/shanghai-asian-cuisine-new-york-2?osq=Chinese+restaurants
887,http://www.yelp.com/biz/99-favor-taste-new-york-12?osq=Chinese+restaurants
888,http://www.yelp.com/biz/wus-wonton-king-new-york?osq=Chinese+restaurants
889,http://www.yelp.com/biz/food-king-new-york?osq=Chinese+restaurants
890,http://www.yelp.com/biz/clay-pot-nyc-new-york-3?osq=Chinese+restaurants
891,http://www.yelp.com/biz/new-arping-restaurant-new-york?osq=Chinese+restaurants
892,http://www.yelp.com/biz/old-xian-new-york-4?osq=Chinese+restaurants
893,http://www.yelp.com/biz/bite-of-hong-kong-%E6%B3%B0%E4%BB%81%E8%BB%92-new-york?osq=Chinese+restaurants
894,http://www.yelp.com/biz/zhen-wei-fang-new-york?osq=Chinese+restaurants
895,http://www.yelp.com/biz/chow-house-new-york?osq=Chinese+restaurants
896,http://www.yelp.com/biz/shui-mei-cafe-new-york?osq=Chinese+restaurants
897,http://www.yelp.com/biz/dian-kitchen-new-york-2?osq=Chinese+restaurants
898,http://www.yelp.com/biz/wo-hop-new-york?osq=Chinese+restaurants
899,http://www.yelp.com/biz/uluh-new-york?osq=Chinese+restaurants
900,http://www.yelp.com/biz/golden-forest-new-york?osq=Chinese+restaurants
901,http://www.yelp.com/biz/buddha-bodai-kosher-vegetarian-restaurant-new-york-4?osq=Chinese+restaurants
902,http://www.yelp.com/biz/vanessas-dumpling-house-new-york-2?osq=Chinese+restaurants
903,http://www.yelp.com/biz/super-taste-new-york?osq=Chinese+restaurants
904,http://www.yelp.com/biz/kings-co-imperial-new-york?osq=Chinese+restaurants
905,http://www.yelp.com/biz/shanghai-asian-cuisine-new-york-2?osq=Chinese+restaurants
906,http://www.yelp.com/biz/99-favor-taste-new-york-12?osq=Chinese+restaurants
907,http://www.yelp.com/biz/wus-wonton-king-new-york?osq=Chinese+restaurants
908,http://www.yelp.com/biz/food-king-new-york?osq=Chinese+restaurants
909,http://www.yelp.com/biz/clay-pot-nyc-new-york-3?osq=Chinese+restaurants
910,http://www.yelp.com/biz/new-arping-restaurant-new-york?osq=Chinese+restaurants
911,http://www.yelp.com/biz/old-xian-new-york-4?osq=Chinese+restaurants
912,http://www.yelp.com/biz/bite-of-hong-kong-%E6%B3%B0%E4%BB%81%E8%BB%92-new-york?osq=Chinese+restaurants
913,http://www.yelp.com/biz/zhen-wei-fang-new-york?osq=Chinese+restaurants
914,http://www.yelp.com/biz/chow-house-new-york?osq=Chinese+restaurants
915,http://www.yelp.com/biz/shui-mei-cafe-new-york?osq=Chinese+restaurants
916,http://www.yelp.com/biz/dian-kitchen-new-york-2?osq=Chinese+restaurants
917,http://www.yelp.com/biz/wo-hop-new-york?osq=Chinese+restaurants
918,http://www.yelp.com/biz/uluh-new-york?osq=Chinese+restaurants
919,http://www.yelp.com/biz/golden-forest-new-york?osq=Chinese+restaurants
920,http://www.yelp.com/biz/buddha-bodai-kosher-vegetarian-restaurant-new-york-4?osq=Chinese+restaurants
921,http://www.yelp.com/biz/vanessas-dumpling-house-new-york-2?osq=Chinese+restaurants
922,http://www.yelp.com/biz/super-taste-new-york?osq=Chinese+restaurants
923,http://www.yelp.com/biz/kings-co-imperial-new-york?osq=Chinese+restaurants
924,http://www.yelp.com/biz/brooklyn-chop-house-new-york-3?osq=Chinese+restaurants
925,http://www.yelp.com/biz/hwa-yuan-new-york-2?osq=Chinese+restaurants
926,http://www.yelp.com/biz/new-wong-rest-new-york?osq=Chinese+restaurants
927,http://www.yelp.com/biz/yaso-tangbao-brooklyn?osq=Chinese+restaurants
928,http://www.yelp.com/biz/perfect-taste-new-york-3?osq=Chinese+restaurants
929,http://www.yelp.com/biz/congee-village-new-york?osq=Chinese+restaurants
930,http://www.yelp.com/biz/big-wong-new-york?osq=Chinese+restaurants
931,http://www.yelp.com/biz/wk-restaurant-new-york-2?osq=Chinese+restaurants
932,http://www.yelp.com/biz/tiny-shanghai-new-york?osq=Chinese+restaurants
933,http://www.yelp.com/biz/china-blue-new-york?osq=Chinese+restaurants
934,http://www.yelp.com/biz/shui-mei-cafe-new-york?osq=Chinese+restaurants
935,http://www.yelp.com/biz/dian-kitchen-new-york-2?osq=Chinese+restaurants
936,http://www.yelp.com/biz/wo-hop-new-york?osq=Chinese+restaurants
937,http://www.yelp.com/biz/uluh-new-york?osq=Chinese+restaurants
938,http://www.yelp.com/biz/golden-forest-new-york?osq=Chinese+restaurants
939,http://www.yelp.com/biz/buddha-bodai-kosher-vegetarian-restaurant-new-york-4?osq=Chinese+restaurants
940,http://www.yelp.com/biz/vanessas-dumpling-house-new-york-2?osq=Chinese+restaurants
941,http://www.yelp.com/biz/super-taste-new-york?osq=Chinese+restaurants
942,http://www.yelp.com/biz/kings-co-imperial-new-york?osq=Chinese+restaurants
943,http://www.yelp.com/biz/brooklyn-chop-house-new-york-3?osq=Chinese+restaurants
944,http://www.yelp.com/biz/hwa-yuan-new-york-2?osq=Chinese+restaurants
945,http://www.yelp.com/biz/new-wong-rest-new-york?osq=Chinese+restaurants
946,http://www.yelp.com/biz/yaso-tangbao-brooklyn?osq=Chinese+restaurants
947,http://www.yelp.com/biz/perfect-taste-new-york-3?osq=Chinese+restaurants
948,http://www.yelp.com/biz/congee-village-new-york?osq=Chinese+restaurants
949,http://www.yelp.com/biz/big-wong-new-york?osq=Chinese+restaurants
950,http://www.yelp.com/biz/wk-restaurant-new-york-2?osq=Chinese+restaurants
951,http://www.yelp.com/biz/tiny-shanghai-new-york?osq=Chinese+restaurants
952,http://www.yelp.com/biz/china-blue-new-york?osq=Chinese+restaurants
953,http://www.yelp.com/biz/great-ny-noodle-town-new-york?osq=Chinese+restaurants
954,http://www.yelp.com/biz/mission-chinese-new-york?osq=Chinese+restaurants
955,http://www.yelp.com/biz/lee-chung-cafe-new-york?osq=Chinese+restaurants
956,http://www.yelp.com/biz/the-dumpling-shop-new-york-2?osq=Chinese+restaurants
957,http://www.yelp.com/biz/uncle-teds-modern-chinese-cuisine-new-york?osq=Chinese+restaurants
958,http://www.yelp.com/biz/shun-wei-new-york?osq=Chinese+restaurants
959,http://www.yelp.com/biz/china-north-dumpling-new-york-2?osq=Chinese+restaurants
960,http://www.yelp.com/biz/bo-ky-restaurant-new-york?osq=Chinese+restaurants
961,http://www.yelp.com/biz/best-fuzhou-restaurant-new-york?osq=Chinese+restaurants
962,http://www.yelp.com/biz/xi-an-famous-foods-new-york-3?osq=Chinese+restaurants
963,http://www.yelp.com/biz/han-dynasty-new-york?osq=Chinese+restaurants
964,http://www.yelp.com/biz/lotus-blue-new-york-2?osq=Chinese+restaurants
965,http://www.yelp.com/biz/silky-kitchen-new-york-3?osq=Chinese+restaurants
966,http://www.yelp.com/biz/auntie-guans-kitchen-108-new-york?osq=Chinese+restaurants
967,http://www.yelp.com/biz/gala-bbq-new-york-2?osq=Chinese+restaurants
968,http://www.yelp.com/biz/hunan-bistro-new-york?osq=Chinese+restaurants
969,http://www.yelp.com/biz/noodle-king-of-nyc-new-york-2?osq=Chinese+restaurants
970,http://www.yelp.com/biz/chengdu-house-new-york?osq=Chinese+restaurants
971,http://www.yelp.com/biz/clay-pot-nyc-new-york-3?osq=Chinese+restaurants
972,http://www.yelp.com/biz/uluh-new-york?osq=Chinese+restaurants
973,http://www.yelp.com/biz/chow-house-new-york?osq=Chinese+restaurants
974,http://www.yelp.com/biz/dian-kitchen-new-york-2?osq=Chinese+restaurants
975,http://www.yelp.com/biz/homes-kitchen-chinese-restaurant-new-york-2?osq=Chinese+restaurants
976,http://www.yelp.com/biz/shu-han-ju-new-york-2?osq=Chinese+restaurants
977,http://www.yelp.com/biz/dun-huang-new-york-4?osq=Chinese+restaurants
978,http://www.yelp.com/biz/szechuan-mountain-house-new-york-2?osq=Chinese+restaurants
979,http://www.yelp.com/biz/tangra-new-york?osq=Chinese+restaurants
980,http://www.yelp.com/biz/wok-to-walk-new-york-5?osq=Chinese+restaurants
981,http://www.yelp.com/biz/the-dumpling-shop-new-york-2?osq=Chinese+restaurants
982,http://www.yelp.com/biz/the-bao-new-york?osq=Chinese+restaurants
983,http://www.yelp.com/biz/niu-noodle-house-new-york-9?osq=Chinese+restaurants
984,http://www.yelp.com/biz/chop-shop-ii-new-york-2?osq=Chinese+restaurants
985,http://www.yelp.com/biz/uncle-teds-modern-chinese-cuisine-new-york?osq=Chinese+restaurants
986,http://www.yelp.com/biz/tim-ho-wan-new-york-2?osq=Chinese+restaurants
